  0.750446,  0.703267,0,1,0
 -0.605629, -0.607832,0,0,1
 -0.579663, -0.120977,0,0,1
 -0.229369, -0.602832,0,0,1
  0.796599, -0.217293,1,0,0
 -0.732631,  0.619638,1,0,0
  0.847006,  0.723718,0,1,0
  0.339360, -0.323523,1,0,0
 -0.690014,  0.015912,0,0,1
 -0.476729, -0.156993,0,0,1
 -0.760071, -0.095978,0,0,1
  0.938437, -0.047796,1,0,0
 -0.705029,  0.246343,1,0,0
  0.202134, -0.738177,1,0,0
  0.859722,  0.286660,0,1,0
 -0.386765, -0.932855,1,0,0
  0.238727,  0.473312,0,1,0
 -0.836840, -0.611870,0,0,1
  0.306337,  0.679217,0,1,0
 -0.832245, -0.168719,0,0,1
 -0.370823, -0.775396,0,0,1
  0.937465,  0.483402,0,1,0
  0.188857, -0.724642,1,0,0
 -0.308838,  0.705872,1,0,0
  0.051523, -0.848718,1,0,0
  0.622403, -0.157057,1,0,0
 -0.288146, -0.186301,0,0,1
 -0.648867,  0.520451,1,0,0
 -0.160050, -0.665392,1,0,0
  0.959370,  0.006143,1,0,0
  0.842919, -0.620203,1,0,0
  0.861413, -0.060052,1,0,0
 -0.812482,  0.235654,1,0,0
 -0.695963, -0.163804,0,0,1
 -0.678890, -0.800827,0,0,1
  0.770354,  0.426322,0,1,0
 -0.291812, -0.274087,0,0,1
  0.801488,  0.719917,0,1,0
 -0.655515, -0.908954,0,0,1
 -0.714833, -0.618617,0,0,1
  0.281706,  0.976776,1,0,0
  0.126382, -0.025230,0,1,0
 -0.976662,  0.188436,1,0,0
  0.204714, -0.542553,1,0,0
  0.979098, -0.668145,1,0,0
 -0.903390, -0.930008,1,0,0
  0.239188, -0.120236,1,0,0
  0.213050, -0.098346,1,0,0
 -0.565268, -0.001823,0,0,1
  0.591412, -0.048785,0,1,0
  0.455813, -0.255270,1,0,0
 -0.819367, -0.411552,0,0,1
  0.044902,  0.732335,0,1,0
  0.705547, -0.191482,1,0,0
  0.320824, -0.676993,1,0,0
 -0.180067, -0.147034,1,0,0
 -0.242645,  0.474769,1,0,0
 -0.142579, -0.933759,1,0,0
  0.122240,  0.805048,0,1,0
  0.914718,  0.100948,1,0,0
  0.640226,  0.224687,0,1,0
  0.425404, -0.201595,1,0,0
  0.186081, -0.385019,1,0,0
  0.268984, -0.938889,1,0,0
  0.169765,  0.086614,0,1,0
  0.230081,  0.246363,0,1,0
  0.995557, -0.876780,1,0,0
  0.908058, -0.129836,1,0,0
  0.421396, -0.038182,0,1,0
 -0.113002, -0.023972,1,0,0
 -0.721642, -0.471600,0,0,1
  0.721959,  0.170783,0,1,0
  0.968063,  0.161287,1,0,0
 -0.501549, -0.786776,0,0,1
 -0.005692, -0.888488,1,0,0
  0.563083, -0.357019,1,0,0
 -0.479808,  0.057958,0,0,1
  0.564512, -0.127448,1,0,0
  0.549901, -0.131260,1,0,0
 -0.848188, -0.010242,0,0,1
  0.621851,  0.050437,0,1,0
  0.658292,  0.058609,0,1,0
 -0.564023, -0.840135,0,0,1
  0.295686, -0.369435,1,0,0
  0.048695, -0.590177,1,0,0
  0.537384,  0.583855,0,1,0
  0.507998, -0.172572,1,0,0
 -0.416589,  0.616820,1,0,0
  0.006520, -0.234411,1,0,0
  0.644252, -0.021748,0,1,0
  0.501965, -0.890334,1,0,0
  0.547479,  0.473988,0,1,0
  0.858734,  0.203011,0,1,0
  0.215668, -0.983497,1,0,0
  0.599661,  0.006711,0,1,0
 -0.314528, -0.379188,0,0,1
  0.164887, -0.154927,1,0,0
 -0.179343,  0.127462,1,0,0
 -0.622131,  0.000781,0,0,1
  0.175779,  0.038909,0,1,0
  0.156801, -0.259407,1,0,0
 -0.987861,  0.506630,1,0,0
 -0.551638, -0.838865,0,0,1
  0.589653, -0.675950,1,0,0
 -0.216008, -0.357658,0,0,1
  0.260454,  0.975104,1,0,0
  0.480584, -0.800746,1,0,0
  0.145851,  0.067385,0,1,0
 -0.174377,  0.855446,1,0,0
  0.808496, -0.606159,1,0,0
 -0.576092,  0.021075,0,0,1
 -0.001616, -0.305350,1,0,0
 -0.654789,  0.934634,1,0,0
 -0.409279,  0.559299,1,0,0
 -0.697246,  0.510543,1,0,0
 -0.995789, -0.847194,1,0,0
 -0.346925, -0.384509,0,0,1
  0.349460, -0.803714,1,0,0
  0.734414, -0.315388,1,0,0
  0.957984,  0.419442,1,0,0
  0.778924, -0.852079,1,0,0
 -0.023975,  0.195500,0,1,0
 -0.574880,  0.923935,1,0,0
  0.778940, -0.086923,1,0,0
  0.428111,  0.706778,0,1,0
  0.910744,  0.858437,1,0,0
  0.514928, -0.489507,1,0,0
  0.823849,  0.968536,1,0,0
  0.655939, -0.499896,1,0,0
 -0.604446, -0.745669,0,0,1
 -0.370845, -0.396617,0,0,1
  0.753740,  0.760436,0,1,0
  0.291026, -0.721021,1,0,0
 -0.133670, -0.894745,1,0,0
 -0.285109,  0.177477,1,0,0
  0.584772,  0.133039,0,1,0
  0.453868,  0.687432,0,1,0
  0.761197, -0.362370,1,0,0
 -0.116096,  0.318069,0,1,0
 -0.083936,  0.550858,0,1,0
  0.872114, -0.753158,1,0,0
 -0.690039, -0.142766,0,0,1
 -0.353861, -0.356217,0,0,1
  0.526728, -0.192857,1,0,0
 -0.171851,  0.292809,1,0,0
 -0.732275,  0.143771,1,0,0
  0.634236, -0.331829,1,0,0
 -0.200413, -0.790225,1,0,0
  0.749234,  0.363935,0,1,0
  0.619882,  0.363745,0,1,0
  0.592786, -0.830992,1,0,0
 -0.724169,  0.901410,1,0,0
  0.717434,  0.628968,0,1,0
  0.320122, -0.230340,1,0,0
  0.679987, -0.493123,1,0,0
 -0.408060,  0.800273,1,0,0
 -0.401618,  0.872266,1,0,0
  0.441799, -0.381670,1,0,0
  0.468148,  0.900530,0,1,0
 -0.679071,  0.238373,1,0,0
 -0.608540, -0.540294,0,0,1
 -0.629859,  0.626585,1,0,0
  0.462258,  0.174291,0,1,0
 -0.976886,  0.178579,1,0,0
 -0.314152,  0.583645,1,0,0
  0.596828, -0.274349,1,0,0
 -0.052412,  0.924609,1,0,0
 -0.546326,  0.928927,1,0,0
 -0.462926, -0.401982,0,0,1
  0.116599,  0.832375,0,1,0
 -0.869821,  0.712599,1,0,0
  0.783123,  0.331165,0,1,0
 -0.442475, -0.781361,0,0,1
 -0.394013,  0.129371,1,0,0
  0.734557,  0.689016,0,1,0
  0.779713,  0.897757,1,0,0
  0.550242,  0.254978,0,1,0
  0.759284, -0.655592,1,0,0
  0.557386,  0.531568,0,1,0
  0.798771,  0.861304,1,0,0
  0.537472, -0.542934,1,0,0
  0.346769,  0.558738,0,1,0
  0.635947, -0.452855,1,0,0
  0.237517,  0.974718,1,0,0
  0.677856, -0.083914,1,0,0
  0.710288, -0.810545,1,0,0
  0.791287,  0.163960,0,1,0
  0.446717, -0.965324,1,0,0
 -0.949065,  0.729125,1,0,0
 -0.840074, -0.498795,0,0,1
  0.326934, -0.350848,1,0,0
 -0.791117,  0.822957,1,0,0
  0.297227,  0.648200,0,1,0
  0.658224, -0.012820,0,1,0
 -0.425365, -0.771223,0,0,1
 -0.874803, -0.524163,0,0,1
  0.687923,  0.085825,0,1,0
 -0.314732,  0.229742,1,0,0
 -0.772316,  0.339892,1,0,0
  0.812422,  0.794366,1,0,0
  0.669670,  0.264107,0,1,0
  0.822531,  0.208778,0,1,0
  0.081369, -0.281144,1,0,0
 -0.440948, -0.597604,0,0,1
  0.211706, -0.747308,1,0,0
 -0.549245, -0.313664,0,0,1
  0.012771,  0.521963,0,1,0
 -0.605893,  0.778256,1,0,0
  0.606942, -0.581941,1,0,0
  0.620177, -0.592282,1,0,0
 -0.412917, -0.676171,0,0,1
  0.365102,  0.062059,0,1,0
  0.443634, -0.731399,1,0,0
  0.085360,  0.161697,0,1,0
 -0.251599,  0.434811,1,0,0
 -0.590039, -0.626487,0,0,1
 -0.794079, -0.225847,0,0,1
  0.703397, -0.885762,1,0,0
 -0.684178, -0.631123,0,0,1
 -0.406809, -0.761876,0,0,1
  0.578640,  0.509782,0,1,0
  0.841234, -0.764672,1,0,0
  0.989702,  0.738367,1,0,0
 -0.262954, -0.065416,1,0,0
  0.628805,  0.743285,0,1,0
  0.727172, -0.492443,1,0,0
  0.425298, -0.096617,0,1,0
  0.597042, -0.720404,1,0,0
  0.198656,  0.755789,0,1,0
  0.555032, -0.817009,1,0,0
  0.702793, -0.623493,1,0,0
 -0.533187, -0.457944,0,0,1
 -0.996595,  0.005229,1,0,0
  0.233955, -0.454292,1,0,0
 -0.756741,  0.264405,1,0,0
 -0.502791, -0.250949,0,0,1
  0.069092, -0.735264,1,0,0
 -0.916623, -0.521528,0,0,1
  0.055628, -0.240919,1,0,0
  0.523697,  0.385784,0,1,0
 -0.791219,  0.538626,1,0,0
  0.909313, -0.264282,1,0,0
 -0.517178,  0.929194,1,0,0
 -0.623241,  0.026725,0,0,1
  0.525314,  0.274236,0,1,0
 -0.465388, -0.697054,0,0,1
 -0.008980, -0.819382,1,0,0
  0.746900,  0.706515,0,1,0
  0.624813,  0.355527,0,1,0
 -0.540550,  0.049609,0,0,1
 -0.882759, -0.777767,0,0,1
  0.037214, -0.266795,1,0,0
  0.075942,  0.608866,0,1,0
  0.055931, -0.165286,1,0,0
 -0.564173,  0.827824,1,0,0
  0.791843,  0.304658,0,1,0
  0.016828, -0.643280,1,0,0
 -0.500182, -0.583411,0,0,1
 -0.792710,  0.297195,1,0,0
  0.814957,  0.373741,0,1,0
 -0.545492, -0.790113,0,0,1
 -0.526730,  0.489142,1,0,0
  0.209001, -0.580621,1,0,0
 -0.082567,  0.646231,0,1,0
  0.020912,  0.742953,0,1,0
  0.727831, -0.913984,1,0,0
  0.397079, -0.306177,1,0,0
  0.510489,  0.542192,0,1,0
  0.149070,  0.744998,0,1,0
 -0.276853, -0.596402,0,0,1
  0.091238,  0.804006,0,1,0
 -0.142006, -0.380576,1,0,0
  0.375495,  0.623878,0,1,0
  0.276399,  0.884230,0,1,0
  0.050995, -0.072025,1,0,0
 -0.849277, -0.843603,0,0,1
 -0.587183, -0.578160,0,0,1
  0.522994,  0.146617,0,1,0
  0.294527, -0.454034,1,0,0
 -0.704350, -0.438121,0,0,1
  0.519438,  0.768649,0,1,0
  0.949078,  0.787649,1,0,0
  0.246990, -0.114831,1,0,0
 -0.494850, -0.353120,0,0,1
  0.696902,  0.128265,0,1,0
  0.685474, -0.241126,1,0,0
 -0.239685, -0.957780,1,0,0
  0.931922,  0.485200,0,1,0
  0.426710,  0.454959,0,1,0
 -0.237116,  0.926827,1,0,0
 -0.041254,  0.496585,0,1,0
  0.099174, -0.861380,1,0,0
 -0.293762,  0.989473,1,0,0
 -0.505491,  0.292122,1,0,0
 -0.718868, -0.695086,0,0,1
  0.630436, -0.515141,1,0,0
 -0.413108,  0.503726,1,0,0
  0.385039,  0.918518,0,1,0
 -0.092062,  0.480853,0,1,0
  0.803884,  0.683209,0,1,0
 -0.543572, -0.696714,0,0,1
  0.717012, -0.526074,1,0,0
 -0.505163,  0.370926,1,0,0
 -0.884587,  0.277683,1,0,0
  0.177240,  0.809919,0,1,0
  0.074409, -0.994433,1,0,0
 -0.530117,  0.050068,0,0,1
 -0.630840, -0.422102,0,0,1
 -0.526201,  0.260551,1,0,0
 -0.049494,  0.513777,0,1,0
  0.065821, -0.176467,1,0,0
  0.462652,  0.864930,0,1,0
 -0.885436,  0.722384,1,0,0
 -0.082474,  0.074721,1,0,0
  0.964316,  0.906683,1,0,0
  0.794507,  0.119642,0,1,0
 -0.930792, -0.622419,0,0,1
 -0.909328,  0.985489,1,0,0
 -0.993269, -0.746184,0,0,1
 -0.305177, -0.778071,0,0,1
  0.885838, -0.613327,1,0,0
 -0.476472, -0.954601,1,0,0
  0.899239,  0.502419,0,1,0
  0.279727, -0.349559,1,0,0
  0.050851, -0.421900,1,0,0
  0.835551, -0.928745,1,0,0
  0.734404,  0.621181,0,1,0
 -0.285788,  0.092224,1,0,0
  0.786631,  0.572653,0,1,0
 -0.682690, -0.045735,0,0,1
 -0.702377,  0.701311,1,0,0
  0.997123, -0.278179,1,0,0
  0.024758, -0.724349,1,0,0
 -0.366314,  0.296235,1,0,0
  0.735807,  0.436069,0,1,0
 -0.403742,  0.748317,1,0,0
 -0.815646,  0.233246,1,0,0
  0.323285, -0.128751,1,0,0
 -0.106977, -0.984422,1,0,0
 -0.604755, -0.155357,0,0,1
  0.834349,  0.188129,0,1,0
  0.993088, -0.790059,1,0,0
 -0.698072,  0.803535,1,0,0
  0.445711, -0.919119,1,0,0
  0.293534,  0.690407,0,1,0
  0.006637,  0.018514,1,0,0
 -0.527791, -0.164660,0,0,1
 -0.884095,  0.849992,1,0,0
 -0.647397, -0.083801,0,0,1
 -0.900362,  0.875817,1,0,0
 -0.045301, -0.315215,1,0,0
  0.315703, -0.672009,1,0,0
  0.617353,  0.433883,0,1,0
  0.232870, -0.606411,1,0,0
 -0.920511, -0.408411,0,0,1
  0.938418, -0.569290,1,0,0
  0.769120, -0.251906,1,0,0
 -0.627031,  0.417696,1,0,0
  0.360989, -0.340572,1,0,0
 -0.589290,  0.686321,1,0,0
 -0.679856, -0.163183,0,0,1
 -0.193079, -0.502641,0,0,1
  0.007505,  0.581209,0,1,0
 -0.304429, -0.061244,0,0,1
  0.757141,  0.211912,0,1,0
  0.948354, -0.566683,1,0,0
 -0.612260,  0.210247,1,0,0
 -0.341926,  0.611469,1,0,0
  0.422392, -0.498900,1,0,0
 -0.352653, -0.089394,0,0,1
  0.745894, -0.264204,1,0,0
 -0.681506,  0.863531,1,0,0
 -0.246026, -0.818417,1,0,0
 -0.881480,  0.330164,1,0,0
 -0.560891,  0.559539,1,0,0
  0.696165,  0.660675,0,1,0
  0.647881,  0.158441,0,1,0
  0.618249,  0.981553,1,0,0
  0.577000,  0.025544,0,1,0
 -0.449915, -0.945823,1,0,0
 -0.556915,  0.013708,0,0,1
  0.788636,  0.120108,0,1,0
 -0.472594,  0.496618,1,0,0
 -0.700180, -0.610178,0,0,1
 -0.969375, -0.496413,0,0,1
 -0.711954, -0.713645,0,0,1
  0.243846,  0.105424,0,1,0
 -0.551984, -0.689413,0,0,1
  0.622981,  0.271674,0,1,0
  0.283700,  0.245287,0,1,0
 -0.249611, -0.156045,0,0,1
 -0.680582, -0.345814,0,0,1
 -0.759955,  0.841142,1,0,0
  0.241985, -0.160614,1,0,0
  0.479076, -0.019485,0,1,0
 -0.056539, -0.772724,1,0,0
  0.903283,  0.423950,0,1,0
  0.926037,  0.999841,1,0,0
  0.880474,  0.711220,1,0,0
  0.139932,  0.090889,0,1,0
 -0.595138,  0.089564,1,0,0
 -0.130601,  0.239569,1,0,0
 -0.127080, -0.377312,1,0,0
 -0.676497, -0.937268,1,0,0
 -0.633812,  0.980971,1,0,0
 -0.007653,  0.005603,1,0,0
  0.882774,  0.300514,0,1,0
 -0.801155, -0.767426,0,0,1
 -0.544581,  0.248794,1,0,0
 -0.875553,  0.237402,1,0,0
 -0.162876,  0.506937,1,0,0
  0.742549,  0.976950,1,0,0
 -0.524968, -0.836587,0,0,1
 -0.860381, -0.481017,0,0,1
 -0.354528,  0.436431,1,0,0
 -0.680119,  0.482532,1,0,0
  0.455863, -0.879243,1,0,0
  0.326577, -0.223655,1,0,0
  0.578900, -0.214858,1,0,0
 -0.300454, -0.044333,1,0,0
 -0.389375,  0.140813,1,0,0
  0.337211,  0.663261,0,1,0
 -0.596819,  0.048295,0,0,1
  0.913170,  0.828839,1,0,0
  0.678944,  0.922228,1,0,0
 -0.482149, -0.958636,1,0,0
  0.622631, -0.840981,1,0,0
 -0.890104, -0.665774,0,0,1
 -0.960613, -0.925910,1,0,0
  0.331963, -0.570152,1,0,0
 -0.118283,  0.879663,1,0,0
 -0.487109,  0.750126,1,0,0
  0.249410,  0.211612,0,1,0
 -0.958149,  0.903088,1,0,0
 -0.012793,  0.194512,0,1,0
 -0.962246,  0.102351,1,0,0
 -0.818931, -0.885339,0,0,1
  0.569552,  0.897646,0,1,0
  0.528633, -0.939750,1,0,0
 -0.982857, -0.565899,0,0,1
  0.323686,  0.040315,0,1,0
  0.897679, -0.209247,1,0,0
 -0.696390,  0.904106,1,0,0
  0.594654, -0.461515,1,0,0
  0.666432,  0.670021,0,1,0
 -0.278160,  0.655547,1,0,0
  0.570864,  0.409119,0,1,0
  0.543122,  0.878264,0,1,0
 -0.997481,  0.499151,1,0,0
 -0.149343, -0.435705,0,0,1
  0.837284,  0.165163,0,1,0
 -0.375651, -0.214965,0,0,1
 -0.457073,  0.281508,1,0,0
  0.407832,  0.075198,0,1,0
  0.981098, -0.751117,1,0,0
 -0.743515, -0.952164,1,0,0
 -0.487108,  0.439282,1,0,0
  0.729153,  0.611639,0,1,0
 -0.594695,  0.183611,1,0,0
 -0.020077, -0.818268,1,0,0
  0.526834,  0.747918,0,1,0
 -0.526681, -0.098134,0,0,1
  0.788113, -0.840357,1,0,0
 -0.713833, -0.514062,0,0,1
  0.204968,  0.210733,0,1,0
 -0.161765,  0.160920,1,0,0
  0.411407, -0.736720,1,0,0
 -0.978762, -0.650070,0,0,1
 -0.010697, -0.597729,1,0,0
  0.984029, -0.506923,1,0,0
  0.439095, -0.413788,1,0,0
 -0.577224,  0.192413,1,0,0
 -0.179610,  0.097250,1,0,0
 -0.700664,  0.844842,1,0,0
  0.355040, -0.641647,1,0,0
 -0.578504,  0.227618,1,0,0
 -0.628432, -0.073630,0,0,1
  0.692835,  0.119388,0,1,0
  0.120562, -0.874010,1,0,0
  0.744053, -0.185018,1,0,0
 -0.510374,  0.555385,1,0,0
 -0.209532,  0.699687,1,0,0
  0.750113,  0.549223,0,1,0
  0.442512,  0.323999,0,1,0
  0.244505,  0.778929,0,1,0
 -0.843756, -0.576001,0,0,1
  0.769150, -0.916288,1,0,0
  0.101233, -0.233048,1,0,0
 -0.132863,  0.548750,1,0,0
 -0.010758, -0.486826,1,0,0
 -0.612879,  0.483155,1,0,0
 -0.154397, -0.718446,1,0,0
  0.590150, -0.907147,1,0,0
 -0.137882,  0.823953,1,0,0
  0.734346,  0.079399,0,1,0
 -0.820575,  0.038522,0,0,1
 -0.518552,  0.725330,1,0,0
  0.241748, -0.276904,1,0,0
 -0.446353,  0.825756,1,0,0
 -0.096517,  0.865802,1,0,0
  0.997876, -0.988951,1,0,0
 -0.665129,  0.732497,1,0,0
  0.772741,  0.693556,0,1,0
  0.235984,  0.809303,0,1,0
 -0.765574,  0.312940,1,0,0
 -0.606113, -0.158601,0,0,1
  0.372251, -0.949845,1,0,0
 -0.088239, -0.107054,1,0,0
 -0.898236,  0.599947,1,0,0
  0.715663, -0.973937,1,0,0
  0.365250, -0.906990,1,0,0
  0.896238, -0.961153,1,0,0
  0.003281,  0.572310,0,1,0
 -0.490246, -0.381666,0,0,1
  0.363818,  0.062952,0,1,0
 -0.224384, -0.762069,1,0,0
  0.227917, -0.494850,1,0,0
  0.486443,  0.456050,0,1,0
  0.050113,  0.036164,0,1,0
 -0.374710,  0.273931,1,0,0
  0.552785, -0.975318,1,0,0
  0.712687, -0.148183,1,0,0
  0.366544,  0.416295,0,1,0
  0.263437,  0.959590,1,0,0
  0.710202,  0.393543,0,1,0
 -0.374168, -0.414597,0,0,1
 -0.320539, -0.574966,0,0,1
 -0.536032, -0.427257,0,0,1
  0.952064,  0.248650,1,0,0
 -0.513207, -0.100802,0,0,1
 -0.196489,  0.283170,1,0,0
  0.767382, -0.022899,1,0,0
 -0.664926,  0.072759,0,0,1
 -0.830031,  0.417160,1,0,0
  0.432626,  0.468790,0,1,0
  0.560278, -0.815565,1,0,0
 -0.185963,  0.983308,1,0,0
  0.445865,  0.655897,0,1,0
  0.450677, -0.146658,1,0,0
 -0.491668, -0.794165,0,0,1
  0.675818, -0.710744,1,0,0
  0.992234, -0.202865,1,0,0
 -0.309470,  0.323409,1,0,0
 -0.625019,  0.129571,1,0,0
  0.618623,  0.894937,0,1,0
 -0.758878,  0.930282,1,0,0
  0.882632, -0.316030,1,0,0
 -0.011682, -0.219436,1,0,0
  0.148635, -0.625635,1,0,0
 -0.952583, -0.007936,1,0,0
 -0.841506, -0.993532,1,0,0
  0.543567,  0.476486,0,1,0
 -0.535786, -0.464371,0,0,1
  0.981524,  0.227274,1,0,0
  0.763648, -0.072323,1,0,0
  0.975049, -0.831422,1,0,0
  0.225235, -0.565354,1,0,0
  0.045566,  0.221733,0,1,0
  0.148721, -0.822668,1,0,0
  0.940971,  0.722602,1,0,0
 -0.370674, -0.934168,1,0,0
  0.682978,  0.891564,0,1,0
 -0.613563, -0.024192,0,0,1
 -0.987841,  0.992453,1,0,0
 -0.606983,  0.284110,1,0,0
 -0.691986,  0.621811,1,0,0
  0.657920,  0.464533,0,1,0
 -0.577693, -0.840509,0,0,1
 -0.942800, -0.647628,0,0,1
 -0.475393,  0.608921,1,0,0
 -0.941550,  0.354785,1,0,0
 -0.471430,  0.063720,1,0,0
  0.124884, -0.583826,1,0,0
 -0.329517,  0.215466,1,0,0
 -0.210955, -0.825577,1,0,0
 -0.864734,  0.495946,1,0,0
 -0.843494, -0.770795,0,0,1
 -0.176930,  0.916920,1,0,0
  0.161217, -0.819489,1,0,0
  0.945526,  0.942002,1,0,0
  0.378419, -0.760508,1,0,0
  0.588796,  0.113317,0,1,0
  0.365032, -0.072282,0,1,0
  0.086770,  0.695459,0,1,0
  0.002720,  0.039213,1,0,0
  0.915502, -0.355749,1,0,0
  0.963115,  0.169750,1,0,0
 -0.510527, -0.820753,0,0,1
 -0.252524, -0.193534,0,0,1
  0.084032,  0.553870,0,1,0
 -0.006599, -0.947156,1,0,0
 -0.803359, -0.389347,0,0,1
 -0.532922, -0.896456,0,0,1
  0.805597,  0.106755,0,1,0
 -0.380258, -0.861893,1,0,0
  0.189789,  0.969398,1,0,0
  0.196221, -0.033875,0,1,0
  0.045851,  0.588556,0,1,0
 -0.631584, -0.782712,0,0,1
 -0.720763,  0.099244,1,0,0
  0.723141,  0.735829,0,1,0
  0.662791, -0.373373,1,0,0
  0.073079,  0.041366,0,1,0
 -0.710513,  0.353473,1,0,0
  0.656007,  0.450342,0,1,0
 -0.678332,  0.392602,1,0,0
  0.976340, -0.576065,1,0,0
 -0.129849,  0.599373,1,0,0
 -0.103904, -0.017981,1,0,0
  0.621221, -0.866978,1,0,0
 -0.497449,  0.187766,1,0,0
 -0.180184, -0.654712,1,0,0
  0.455125, -0.976279,1,0,0
  0.000889, -0.812830,1,0,0
  0.834357,  0.118935,0,1,0
  0.411481, -0.410546,1,0,0
  0.688428,  0.877402,0,1,0
 -0.432218,  0.720232,1,0,0
 -0.266482, -0.175605,0,0,1
  0.071927, -0.668006,1,0,0
  0.477027,  0.732986,0,1,0
 -0.768690,  0.403222,1,0,0
 -0.527585, -0.515406,0,0,1
  0.046048, -0.439913,1,0,0
  0.846969, -0.786278,1,0,0
  0.925524, -0.650970,1,0,0
 -0.394987,  0.877325,1,0,0
 -0.188948, -0.923134,1,0,0
  0.327025, -0.591425,1,0,0
  0.502559,  0.692803,0,1,0
  0.586079, -0.908760,1,0,0
  0.986817, -0.703416,1,0,0
  0.885668,  0.741739,1,0,0
  0.542620, -0.394302,1,0,0
  0.637946,  0.234698,0,1,0
 -0.647136, -0.654798,0,0,1
 -0.280446, -0.261856,0,0,1
  0.276493,  0.950626,0,1,0
 -0.906959,  0.497153,1,0,0
  0.569484, -0.022704,0,1,0
 -0.466781, -0.115892,0,0,1
  0.146869, -0.574579,1,0,0
  0.445167,  0.186530,0,1,0
 -0.086967,  0.197734,0,1,0
  0.763851,  0.408066,0,1,0
  0.628708, -0.372380,1,0,0
 -0.059172, -0.458624,1,0,0
  0.810595, -0.919402,1,0,0
  0.628704,  0.971654,1,0,0
 -0.766760, -0.950280,1,0,0
 -0.000094,  0.445727,0,1,0
  0.374946, -0.765700,1,0,0
  0.868670,  0.227164,0,1,0
  0.776397,  0.635715,0,1,0
 -0.220878, -0.720696,1,0,0
 -0.858290, -0.031380,0,0,1
 -0.187939, -0.701126,1,0,0
  0.380688, -0.229364,1,0,0
  0.138651,  0.751041,0,1,0
  0.995705,  0.365063,1,0,0
  0.894446,  0.737524,1,0,0
 -0.779247, -0.856785,0,0,1
  0.905903,  0.975374,1,0,0
  0.285063, -0.581929,1,0,0
  0.605074, -0.414860,1,0,0
  0.631689,  0.299621,0,1,0
  0.955896, -0.615915,1,0,0
 -0.790989, -0.674258,0,0,1
 -0.508316, -0.699112,0,0,1
  0.719265, -0.912819,1,0,0
  0.954632, -0.298319,1,0,0
  0.167689, -0.806504,1,0,0
  0.569042, -0.342259,1,0,0
 -0.318838, -0.362931,0,0,1
 -0.068737,  0.588771,0,1,0
  0.511806,  0.998933,1,0,0
 -0.776910,  0.241278,1,0,0
  0.533288,  0.445703,0,1,0
  0.782040,  0.670347,0,1,0
 -0.393883,  0.453080,1,0,0
 -0.844401,  0.543123,1,0,0
 -0.150914, -0.638442,1,0,0
 -0.441139,  0.738667,1,0,0
  0.854974, -0.313344,1,0,0
